"Date","ClientFileNum","BusTicketCount","FoodProvided","Food_lbs","Clothing","Diapers","SchoolKit","HygieneKit","FinSupport","Year","Date.cat"
2019-04-16,11964,0,6,53,6,0,0,0,0,"2019","2010s"
2019-05-23,11964,0,6,53,6,0,0,0,0,"2019","2010s"
2014-05-30,11965,0,0,0,10,0,0,0,0,"2014","2010s"
2017-10-17,11965,0,0,0,4,0,0,0,0,"2017","2010s"
2014-05-28,11966,0,5,45,25,0,0,0,0,"2014","2010s"
2014-06-26,11966,0,6,50,9,0,0,0,0,"2014","2010s"
2014-08-19,11966,0,6,50,22,0,0,0,0,"2014","2010s"
2014-09-17,11966,0,6,50,25,0,0,0,0,"2014","2010s"
2014-10-16,11966,0,6,50,21,0,0,0,0,"2014","2010s"
2014-11-19,11966,0,6,50,25,0,0,0,0,"2014","2010s"
2015-01-05,11966,0,6,50,17,0,0,0,0,"2015","2010s"
2015-02-10,11966,0,6,50,25,0,0,0,0,"2015","2010s"
2015-03-02,11966,0,6,50,25,0,0,0,0,"2015","2010s"
2015-04-06,11966,0,6,50,17,0,0,0,0,"2015","2010s"
2015-05-11,11966,0,6,50,30,0,0,0,0,"2015","2010s"
2015-06-10,11966,0,6,50,25,0,0,0,0,"2015","2010s"
2015-06-22,11966,0,6,50,25,0,0,0,0,"2015","2010s"
2015-11-24,11966,0,6,50,18,0,0,0,0,"2015","2010s"
2016-01-19,11966,0,6,50,22,0,0,0,0,"2016","2010s"
2016-02-25,11966,0,6,50,23,0,0,0,0,"2016","2010s"
2016-03-21,11966,0,6,50,25,0,0,0,0,"2016","2010s"
2016-04-28,11966,0,6,50,24,0,0,0,0,"2016","2010s"
2016-06-06,11966,0,6,50,24,0,0,0,0,"2016","2010s"
2016-08-30,11966,0,6,50,16,0,0,0,0,"2016","2010s"
2016-09-27,11966,0,6,50,25,0,0,0,0,"2016","2010s"
2017-04-17,11966,0,6,50,10,0,0,0,0,"2017","2010s"
2017-10-30,11966,0,6,53,6,0,0,0,0,"2017","2010s"
2018-01-25,11966,0,6,53,20,0,0,0,0,"2018","2010s"
2018-04-16,11966,0,6,53,17,0,0,0,0,"2018","2010s"
2018-08-14,11966,0,6,53,19,0,0,0,0,"2018","2010s"
2018-09-28,11966,0,5,45,21,0,0,0,0,"2018","2010s"
2018-11-09,11966,0,5,45,15,0,0,0,0,"2018","2010s"
2019-03-06,11966,0,6,53,9,0,0,0,0,"2019","2010s"
2014-06-02,11967,0,2,20,3,0,0,0,0,"2014","2010s"
2014-06-02,11968,0,3,25,15,0,0,0,0,"2014","2010s"
2015-06-18,11968,0,3,25,22,0,0,0,0,"2015","2010s"
2015-07-23,11968,0,3,25,20,0,0,0,0,"2015","2010s"
2015-08-27,11968,0,3,25,12,0,0,0,0,"2015","2010s"
2015-10-01,11968,0,4,30,14,0,0,0,0,"2015","2010s"
2015-11-03,11968,0,4,30,11,0,0,0,0,"2015","2010s"
2015-12-08,11968,0,4,30,19,0,0,0,0,"2015","2010s"
2016-01-12,11968,0,4,30,14,0,0,0,0,"2016","2010s"
2016-08-30,11968,0,4,30,19,0,0,0,0,"2016","2010s"
2016-10-11,11968,0,4,30,11,0,0,0,0,"2016","2010s"
2016-12-08,11968,0,4,30,14,0,0,0,0,"2016","2010s"
2017-04-10,11968,0,4,30,23,0,0,0,0,"2017","2010s"
2017-08-22,11968,0,5,45,15,0,0,0,0,"2017","2010s"
2017-09-28,11968,0,6,53,7,0,0,0,0,"2017","2010s"
2018-09-19,11968,0,5,45,12,0,0,0,0,"2018","2010s"
2014-05-30,11969,0,0,0,2,0,0,0,0,"2014","2010s"
2014-09-11,11969,0,2,20,10,0,0,0,0,"2014","2010s"
2014-10-14,11969,0,2,20,1,0,0,0,0,"2014","2010s"
2015-06-18,11969,0,2,20,12,0,0,0,0,"2015","2010s"
2015-07-14,11969,0,2,20,5,0,0,0,0,"2015","2010s"
2015-12-21,11969,0,0,0,3,0,0,0,0,"2015","2010s"
2016-03-01,11969,0,0,0,5,0,0,0,0,"2016","2010s"
2014-05-30,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-06-16,11970,0,0,0,12,0,0,0,0,"2014","2010s"
2014-07-21,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-08-11,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-09-22,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-10-06,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-10-20,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2014-11-10,11970,0,0,0,10,0,0,0,0,"2014","2010s"
2015-01-12,11970,0,0,0,12,0,0,0,0,"2015","2010s"
2015-04-20,11970,0,0,0,12,0,0,0,0,"2015","2010s"
2015-04-27,11970,0,0,0,10,0,0,0,0,"2015","2010s"
2015-06-08,11970,0,0,0,10,0,0,0,0,"2015","2010s"
2015-07-13,11970,0,1,15,10,0,0,0,0,"2015","2010s"
2015-09-29,11970,0,1,15,10,0,0,0,0,"2015","2010s"
2016-01-19,11970,0,3,25,20,0,0,0,0,"2016","2010s"
2016-03-01,11970,0,4,30,25,0,0,0,0,"2016","2010s"
2016-03-15,11970,0,4,30,25,0,0,0,0,"2016","2010s"
2016-05-09,11970,0,4,30,25,0,0,0,0,"2016","2010s"
2016-11-10,11970,0,7,60,25,0,0,0,0,"2016","2010s"
2017-08-08,11970,0,4,30,22,0,0,0,0,"2017","2010s"
2014-05-30,11971,0,0,0,4,0,0,0,0,"2014","2010s"
1991-05-02,11972,0,6,50,12,0,0,0,0,"1991","1990s"
2014-05-30,11973,0,0,0,3,0,0,0,0,"2014","2010s"
2014-06-23,11973,0,0,0,3,0,0,0,0,"2014","2010s"
2015-08-06,11973,0,1,15,3,0,0,0,0,"2015","2010s"
2015-09-15,11973,0,1,15,5,0,0,0,0,"2015","2010s"
2015-11-30,11973,0,0,0,4,0,0,0,0,"2015","2010s"
2016-01-25,11973,0,1,15,10,0,0,0,0,"2016","2010s"
2016-04-19,11973,0,1,15,5,0,0,0,0,"2016","2010s"
2016-05-26,11973,0,0,0,3,0,0,0,0,"2016","2010s"
2016-06-16,11973,0,0,0,4,0,0,0,0,"2016","2010s"
2016-06-27,11973,0,0,0,5,0,0,0,0,"2016","2010s"
2014-05-29,11974,0,1,15,6,0,0,0,0,"2014","2010s"
2017-09-26,11974,0,1,18,5,0,0,0,0,"2017","2010s"
2014-05-28,11975,0,5,45,25,0,0,0,0,"2014","2010s"
2014-07-02,11975,0,5,45,22,0,0,0,0,"2014","2010s"
2014-08-04,11975,0,6,50,20,0,0,0,0,"2014","2010s"
2014-10-02,11975,0,5,45,25,0,0,0,0,"2014","2010s"
2014-11-06,11975,0,5,45,13,0,0,0,0,"2014","2010s"
2014-12-08,11975,0,5,45,25,0,0,0,0,"2014","2010s"
2015-02-02,11975,0,6,50,23,0,0,0,0,"2015","2010s"
2015-03-30,11975,0,6,50,19,0,0,0,0,"2015","2010s"
2015-06-11,11975,0,6,50,25,0,0,0,0,"2015","2010s"
2015-07-30,11975,0,6,50,20,0,0,0,0,"2015","2010s"
2016-02-22,11975,0,6,50,17,0,0,0,0,"2016","2010s"
2017-08-20,11975,0,6,53,20,0,0,0,0,"2017","2010s"
2014-05-30,11976,0,0,0,10,0,0,0,0,"2014","2010s"
1991-05-02,11977,0,2,20,6,0,0,0,0,"1991","1990s"
2014-08-07,11977,0,1,15,2,0,0,0,0,"2014","2010s"
2014-05-28,11978,0,3,25,20,0,0,0,0,"2014","2010s"
2014-07-02,11978,0,3,25,25,0,0,0,0,"2014","2010s"
2014-09-09,11978,0,0,0,20,0,0,0,0,"2014","2010s"
2014-10-29,11978,0,4,30,25,0,0,0,0,"2014","2010s"
2014-12-04,11978,0,3,25,13,0,0,0,0,"2014","2010s"
2015-02-12,11978,0,4,30,20,0,0,0,0,"2015","2010s"
2015-04-07,11978,0,4,30,25,0,0,0,0,"2015","2010s"
2015-05-11,11978,0,4,30,20,0,0,0,0,"2015","2010s"
2015-06-11,11978,0,5,45,24,0,0,0,0,"2015","2010s"
2015-07-23,11978,0,5,45,17,0,0,0,0,"2015","2010s"
2015-11-12,11978,0,5,45,18,0,0,0,0,"2015","2010s"
2016-03-08,11978,0,5,45,9,0,0,0,0,"2016","2010s"
2016-07-06,11978,0,5,45,25,0,0,0,0,"2016","2010s"
2016-09-13,11978,0,5,45,18,0,0,0,0,"2016","2010s"
2016-10-11,11978,0,5,45,25,0,0,0,0,"2016","2010s"
2016-11-10,11978,0,5,45,22,0,0,0,0,"2016","2010s"
2016-12-22,11978,0,0,0,17,0,0,0,0,"2016","2010s"
2017-01-19,11978,0,5,45,25,0,0,0,0,"2017","2010s"
2017-02-06,11978,0,5,45,6,0,0,0,0,"2017","2010s"
2017-03-29,11978,0,5,45,11,0,0,0,0,"2017","2010s"
2017-05-11,11978,0,0,0,11,0,0,0,0,"2017","2010s"
2017-06-07,11978,0,5,45,16,0,0,0,0,"2017","2010s"
2017-07-11,11978,0,5,45,14,0,0,0,0,"2017","2010s"
2017-08-20,11978,0,5,45,11,0,0,0,0,"2017","2010s"
2017-09-12,11978,0,5,45,11,0,0,0,0,"2017","2010s"
2018-01-23,11978,0,5,45,11,0,0,0,0,"2018","2010s"
2018-03-01,11978,0,5,45,10,0,0,0,0,"2018","2010s"
2018-03-29,11978,0,5,45,15,0,0,0,0,"2018","2010s"
2018-04-26,11978,0,5,45,18,0,0,0,0,"2018","2010s"
2018-05-31,11978,0,5,45,4,0,0,0,0,"2018","2010s"
2018-07-12,11978,0,5,45,8,0,0,0,0,"2018","2010s"
2018-08-30,11978,0,5,45,14,0,0,0,0,"2018","2010s"
2018-09-27,11978,0,5,45,13,0,0,0,0,"2018","2010s"
2018-11-08,11978,0,5,45,10,0,0,0,0,"2018","2010s"
2014-05-29,11979,0,4,30,9,0,0,0,0,"2014","2010s"
2014-11-07,11979,0,0,0,7,0,0,0,0,"2014","2010s"
2014-05-28,11980,0,1,15,0,0,0,0,0,"2014","2010s"
2014-05-30,11981,0,0,0,6,0,0,0,0,"2014","2010s"
2014-06-03,11983,0,3,25,0,0,0,0,0,"2014","2010s"
2014-06-06,11984,0,0,0,4,0,0,0,0,"2014","2010s"
2014-06-23,11984,0,0,0,3,0,0,0,0,"2014","2010s"
2014-08-18,11984,0,0,0,4,0,0,0,0,"2014","2010s"
2016-03-07,11984,0,0,0,4,0,0,0,0,"2016","2010s"
2016-04-06,11984,0,1,15,3,0,0,0,0,"2016","2010s"
2016-09-19,11984,0,0,0,2,0,0,0,0,"2016","2010s"
2016-10-31,11984,0,0,0,3,0,0,0,0,"2016","2010s"
2016-11-14,11984,0,0,0,3,0,0,0,0,"2016","2010s"
2016-12-08,11984,0,0,0,2,0,0,0,0,"2016","2010s"
2016-12-23,11984,0,0,0,3,0,0,0,0,"2016","2010s"
2017-01-30,11984,0,0,0,2,0,0,0,0,"2017","2010s"
2017-03-13,11984,0,0,0,2,0,0,0,0,"2017","2010s"
2017-04-14,11984,0,0,0,4,0,0,0,0,"2017","2010s"
2017-04-28,11984,0,0,0,3,0,0,0,0,"2017","2010s"
2017-05-19,11984,0,0,0,3,0,0,0,0,"2017","2010s"
2017-07-05,11984,0,0,0,3,0,0,0,0,"2017","2010s"
2014-06-06,11985,0,0,0,3,0,0,0,0,"2014","2010s"
2014-06-03,11986,0,3,25,18,0,0,0,0,"2014","2010s"
2014-07-07,11986,0,4,30,20,0,0,0,0,"2014","2010s"
2014-08-07,11986,0,4,30,25,0,0,0,0,"2014","2010s"
2015-02-04,11986,0,4,30,15,0,0,0,0,"2015","2010s"
2015-04-02,11986,0,4,30,12,0,0,0,0,"2015","2010s"
2015-08-20,11986,0,4,3,22,0,0,0,0,"2015","2010s"
2016-05-31,11986,0,4,30,21,0,0,0,0,"2016","2010s"
2016-07-06,11986,0,4,30,16,0,0,0,0,"2016","2010s"
2016-09-01,11986,0,4,30,14,0,0,0,0,"2016","2010s"
2016-12-01,11986,0,4,30,17,0,0,0,0,"2016","2010s"
2017-01-25,11986,0,4,30,16,0,0,0,0,"2017","2010s"
2017-03-01,11986,0,4,30,9,0,0,0,0,"2017","2010s"
2017-05-25,11986,0,4,30,11,0,0,0,0,"2017","2010s"
2017-07-05,11986,0,4,30,18,0,0,0,0,"2017","2010s"
2017-08-08,11986,0,4,30,17,0,0,0,0,"2017","2010s"
2018-11-01,11986,0,4,38,11,0,0,0,0,"2018","2010s"
2014-06-03,11987,0,4,30,20,0,0,0,0,"2014","2010s"
2014-07-16,11987,0,4,30,25,0,0,0,0,"2014","2010s"
2014-06-06,11988,0,0,0,10,0,0,0,0,"2014","2010s"
2014-09-22,11988,0,1,15,10,0,0,0,0,"2014","2010s"
2015-03-03,11988,0,1,15,13,0,0,0,0,"2015","2010s"
2014-06-04,11990,0,5,45,15,0,0,0,0,"2014","2010s"
2014-08-06,11990,0,5,45,11,0,0,0,0,"2014","2010s"
2014-06-09,11991,0,0,0,7,0,0,0,0,"2014","2010s"
2015-02-23,11991,0,1,15,4,0,0,0,0,"2015","2010s"
2014-06-04,11992,0,6,50,25,0,0,0,0,"2014","2010s"
2014-07-24,11992,0,6,50,10,0,0,0,0,"2014","2010s"
2015-09-09,11992,0,6,50,25,0,0,0,0,"2015","2010s"
2015-11-11,11992,0,6,50,16,0,0,0,0,"2015","2010s"
2016-02-10,11992,0,6,50,16,0,0,0,0,"2016","2010s"
2016-06-15,11992,0,6,50,10,0,0,0,0,"2016","2010s"
2016-10-19,11992,0,6,50,20,0,0,0,0,"2016","2010s"
2017-04-12,11992,0,7,60,10,0,0,0,0,"2017","2010s"
2017-06-28,11992,0,6,50,21,0,0,0,0,"2017","2010s"
2017-06-30,11992,0,6,50,18,0,0,0,0,"2017","2010s"
2017-07-27,11992,0,6,50,17,0,0,0,0,"2017","2010s"
2017-10-25,11992,0,6,53,18,0,0,0,0,"2017","2010s"
2017-11-28,11992,0,6,53,20,0,0,0,0,"2017","2010s"
2018-01-05,11992,0,6,53,20,0,0,0,0,"2018","2010s"
2018-02-23,11992,0,5,45,12,0,0,0,0,"2018","2010s"
2018-04-05,11992,0,6,53,16,0,0,0,0,"2018","2010s"
2018-05-15,11992,0,6,53,11,0,0,0,0,"2018","2010s"
2018-07-06,11992,0,6,53,20,0,0,0,0,"2018","2010s"
2018-08-10,11992,0,6,53,29,0,0,0,0,"2018","2010s"
2018-09-17,11992,0,6,53,18,0,0,0,0,"2018","2010s"
2018-11-28,11992,0,6,53,23,0,0,0,0,"2018","2010s"
2019-01-02,11992,0,6,53,23,0,0,0,0,"2019","2010s"
2019-02-28,11992,0,6,53,14,0,0,0,0,"2019","2010s"
2014-06-09,11993,0,2,20,9,0,0,0,0,"2014","2010s"
2014-06-06,11994,0,0,0,5,0,0,0,0,"2014","2010s"
2014-06-06,11995,0,0,0,11,0,0,0,0,"2014","2010s"
2014-06-23,11995,0,0,0,25,0,0,0,0,"2014","2010s"
2014-07-10,11995,0,0,0,11,0,0,0,0,"2014","2010s"
2014-09-26,11995,0,7,60,10,0,0,0,0,"2014","2010s"
2015-02-03,11995,0,6,50,10,0,0,0,0,"2015","2010s"
2015-06-11,11995,0,7,60,5,0,0,0,0,"2015","2010s"
2015-08-04,11995,0,6,50,13,0,0,0,0,"2015","2010s"
2015-09-03,11995,0,6,50,9,0,0,0,0,"2015","2010s"
2017-03-30,11995,0,7,60,20,0,0,0,0,"2017","2010s"
2017-06-20,11995,0,7,60,25,0,0,0,0,"2017","2010s"
2017-10-03,11995,0,6,53,15,0,0,0,0,"2017","2010s"
2017-10-26,11995,0,0,0,4,0,0,0,0,"2017","2010s"
2017-11-08,11995,0,6,53,18,0,0,0,0,"2017","2010s"
2018-04-05,11995,0,6,53,15,0,0,0,0,"2018","2010s"
2014-06-04,11996,0,5,45,15,0,0,0,0,"2014","2010s"
2014-07-31,11996,0,5,45,9,0,0,0,0,"2014","2010s"
2014-09-09,11996,0,5,45,25,0,0,0,0,"2014","2010s"
2015-02-03,11996,0,6,50,16,0,0,0,0,"2015","2010s"
2015-06-11,11996,0,6,50,15,0,0,0,0,"2015","2010s"
2015-09-03,11996,0,6,50,1,0,0,0,0,"2015","2010s"
2017-03-30,11996,0,5,45,7,0,0,0,0,"2017","2010s"
2017-11-08,11996,0,5,45,23,0,0,0,0,"2017","2010s"
2018-01-25,11996,0,5,45,16,0,0,0,0,"2018","2010s"
2018-04-02,11996,0,5,45,17,0,0,0,0,"2018","2010s"
2014-06-05,11997,0,4,30,3,0,0,0,0,"2014","2010s"
2014-06-09,11998,0,1,15,4,0,0,0,0,"2014","2010s"
2014-06-30,11998,0,3,25,7,0,0,0,0,"2014","2010s"
2014-06-05,11999,0,1,15,8,0,0,0,0,"2014","2010s"
2016-04-04,11999,0,0,0,7,0,0,0,0,"2016","2010s"
2016-05-02,11999,0,0,0,9,0,0,0,0,"2016","2010s"
2014-06-09,12000,0,2,20,7,0,0,0,0,"2014","2010s"
2014-07-09,12000,0,2,20,4,0,0,0,0,"2014","2010s"
2015-02-25,12000,0,1,15,1,0,0,0,0,"2015","2010s"
2015-05-07,12000,0,4,30,4,0,0,0,0,"2015","2010s"
2019-06-10,12000,0,1,18,4,0,0,0,0,"2019","2010s"
2014-06-05,12001,0,3,25,20,0,0,0,0,"2014","2010s"
2014-08-18,12001,0,3,25,16,0,0,0,0,"2014","2010s"
2014-11-11,12001,0,3,25,20,0,0,0,0,"2014","2010s"
2015-01-20,12001,0,3,25,19,0,0,0,0,"2015","2010s"
2015-03-02,12001,0,3,25,14,0,0,0,0,"2015","2010s"
2015-07-14,12001,0,3,25,18,0,0,0,0,"2015","2010s"
2014-06-09,12002,0,2,20,15,0,0,0,0,"2014","2010s"
2014-06-05,12003,0,7,60,8,0,0,0,0,"2014","2010s"
2015-01-29,12003,0,7,60,14,0,0,0,0,"2015","2010s"
2015-03-05,12003,0,7,60,6,0,0,0,0,"2015","2010s"
2015-06-18,12003,0,7,60,10,0,0,0,0,"2015","2010s"
2015-08-19,12003,0,7,60,8,0,0,0,0,"2015","2010s"
2015-09-21,12003,0,7,60,21,0,0,0,0,"2015","2010s"
2015-10-26,12003,0,6,50,10,0,0,0,0,"2015","2010s"
2015-11-23,12003,0,7,60,23,0,0,0,0,"2015","2010s"
2016-02-01,12003,0,7,60,13,0,0,0,0,"2016","2010s"
2016-02-29,12003,0,7,60,10,0,0,0,0,"2016","2010s"
2016-04-04,12003,0,7,60,19,0,0,0,0,"2016","2010s"
2016-06-07,12003,0,7,60,17,0,0,0,0,"2016","2010s"
2016-07-05,12003,0,7,60,12,0,0,0,0,"2016","2010s"
2016-09-07,12003,0,7,60,10,0,0,0,0,"2016","2010s"
2016-11-08,12003,0,7,60,13,0,0,0,0,"2016","2010s"
2017-01-03,12003,0,7,60,18,0,0,0,0,"2017","2010s"
2017-04-10,12003,0,7,60,12,0,0,0,0,"2017","2010s"
2017-05-22,12003,0,7,60,5,0,0,0,0,"2017","2010s"
2017-11-22,12003,0,5,45,4,0,0,0,0,"2017","2010s"
2014-06-10,12004,0,4,30,19,0,0,0,0,"2014","2010s"
2015-03-19,12004,0,6,50,16,0,0,0,0,"2015","2010s"
2015-08-19,12004,0,5,45,4,0,0,0,0,"2015","2010s"
2014-06-10,12005,0,4,30,25,0,0,0,0,"2014","2010s"
2014-05-14,12006,0,6,50,25,0,0,0,0,"2014","2010s"
2014-06-09,12006,0,6,50,24,0,0,0,0,"2014","2010s"
2015-04-29,12006,0,5,45,17,0,0,0,0,"2015","2010s"
2015-06-02,12006,0,5,45,23,0,0,0,0,"2015","2010s"
2016-04-07,12006,0,5,45,18,0,0,0,0,"2016","2010s"
2017-03-13,12006,0,5,45,15,0,0,0,0,"2017","2010s"
2017-06-28,12006,0,5,45,12,0,0,0,0,"2017","2010s"
2018-03-22,12006,0,5,45,9,0,0,0,0,"2018","2010s"
2014-06-10,12007,0,6,50,5,0,0,0,0,"2014","2010s"
2014-10-14,12007,0,6,50,7,0,0,0,0,"2014","2010s"
2014-12-01,12007,0,6,50,17,0,0,0,0,"2014","2010s"
2015-01-05,12007,0,6,50,9,0,0,0,0,"2015","2010s"
2015-02-05,12007,0,6,50,25,0,0,0,0,"2015","2010s"
2015-03-11,12007,0,6,50,12,0,0,0,0,"2015","2010s"
2015-05-06,12007,0,6,50,11,0,0,0,0,"2015","2010s"
2015-06-16,12007,0,6,50,13,0,0,0,0,"2015","2010s"
2015-07-21,12007,0,6,50,14,0,0,0,0,"2015","2010s"
2014-06-16,12008,0,1,15,10,0,0,0,0,"2014","2010s"
2014-07-07,12008,0,1,15,0,0,0,0,0,"2014","2010s"
2014-11-18,12008,0,1,15,5,0,0,0,0,"2014","2010s"
2015-02-04,12008,0,1,15,5,0,0,0,0,"2015","2010s"
2014-06-16,12009,0,5,45,11,0,0,0,0,"2014","2010s"
2015-05-07,12010,0,6,50,3,0,0,0,0,"2015","2010s"
2015-08-31,12010,0,6,50,1,0,0,0,0,"2015","2010s"
2015-11-18,12010,0,6,50,2,0,0,0,0,"2015","2010s"
2016-02-11,12010,0,6,50,3,0,0,0,0,"2016","2010s"
2016-03-17,12010,0,6,50,7,0,0,0,0,"2016","2010s"
2016-04-26,12010,0,6,50,7,0,0,0,0,"2016","2010s"
2016-06-07,12010,0,5,45,25,0,0,0,0,"2016","2010s"
2017-03-21,12010,0,6,50,5,0,0,0,0,"2017","2010s"
2017-05-02,12010,0,6,50,12,0,0,0,0,"2017","2010s"
2017-06-05,12010,0,6,50,12,0,0,0,0,"2017","2010s"
2017-08-30,12010,0,6,53,21,0,0,0,0,"2017","2010s"
2017-10-04,12010,0,6,53,10,0,0,0,0,"2017","2010s"
2017-11-06,12010,0,6,53,6,0,0,0,0,"2017","2010s"
2018-01-10,12010,0,6,53,20,0,0,0,0,"2018","2010s"
2018-02-07,12010,0,6,53,12,0,0,0,0,"2018","2010s"
2018-03-07,12010,0,6,53,13,0,0,0,0,"2018","2010s"
2014-06-11,12011,0,3,25,0,0,0,0,0,"2014","2010s"
2015-07-22,12011,0,3,25,4,0,0,0,0,"2015","2010s"
2015-08-17,12011,0,2,20,3,0,0,0,0,"2015","2010s"
2015-11-04,12011,0,2,20,1,0,0,0,0,"2015","2010s"
2016-02-22,12011,0,2,20,2,0,0,0,0,"2016","2010s"
2016-03-22,12011,0,2,20,0,0,0,0,0,"2016","2010s"
2016-05-18,12011,0,2,20,0,0,0,0,0,"2016","2010s"
2016-07-05,12011,0,2,20,0,0,0,0,0,"2016","2010s"
2016-08-17,12011,0,2,20,4,0,0,0,0,"2016","2010s"
2016-11-17,12011,0,2,20,3,0,0,0,0,"2016","2010s"
2017-01-16,12011,0,2,20,0,0,0,0,0,"2017","2010s"
2017-10-17,12011,0,2,19,2,0,0,0,0,"2017","2010s"
2018-02-21,12011,0,2,19,5,0,0,0,0,"2018","2010s"
2018-08-21,12011,0,23,19,3,0,0,0,0,"2018","2010s"
2019-03-07,12011,0,2,19,4,0,0,0,0,"2019","2010s"
2014-06-12,12012,0,2,20,10,0,0,0,0,"2014","2010s"
2014-06-12,12013,0,3,25,19,0,0,0,0,"2014","2010s"
2014-06-16,12014,0,2,20,9,0,0,0,0,"2014","2010s"
2015-04-08,12014,0,2,20,14,0,0,0,0,"2015","2010s"
2014-06-12,12015,0,2,20,5,0,0,0,0,"2014","2010s"
2014-06-12,12016,0,1,15,5,0,0,0,0,"2014","2010s"
2014-06-11,12017,0,1,15,8,0,0,0,0,"2014","2010s"
2014-09-23,12017,0,2,20,6,0,0,0,0,"2014","2010s"
2014-10-23,12017,0,2,20,10,0,0,0,0,"2014","2010s"
2012-01-05,12018,0,0,0,9,0,0,0,0,"2012","2010s"
2014-06-13,12018,0,0,0,6,0,0,0,0,"2014","2010s"
2014-06-23,12018,0,0,0,8,0,0,0,0,"2014","2010s"
2014-08-11,12018,0,0,0,3,0,0,0,0,"2014","2010s"
2014-08-29,12018,0,0,0,7,0,0,0,0,"2014","2010s"
2014-09-22,12018,0,0,0,5,0,0,0,0,"2014","2010s"
2014-11-17,12018,0,0,0,8,0,0,0,0,"2014","2010s"
2014-11-23,12018,0,0,0,2,0,0,0,0,"2014","2010s"
2014-12-15,12018,0,0,0,5,0,0,0,0,"2014","2010s"
2015-01-26,12018,0,0,0,10,0,0,0,0,"2015","2010s"
2015-04-27,12018,0,0,0,6,0,0,0,0,"2015","2010s"
2015-06-08,12018,0,0,0,11,0,0,0,0,"2015","2010s"
2015-08-10,12018,0,0,0,7,0,0,0,0,"2015","2010s"
2015-08-12,12018,0,1,15,7,0,0,0,0,"2015","2010s"
2015-10-05,12018,0,0,0,7,0,0,0,0,"2015","2010s"
2015-10-26,12018,0,0,0,6,0,0,0,0,"2015","2010s"
2015-11-30,12018,0,0,0,7,0,0,0,0,"2015","2010s"
2016-01-11,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2016-02-15,12018,0,0,0,8,0,0,0,0,"2016","2010s"
2016-03-23,12018,0,1,15,7,0,0,0,0,"2016","2010s"
2016-06-02,12018,0,1,15,6,0,0,0,0,"2016","2010s"
2016-08-18,12018,0,1,15,6,0,0,0,0,"2016","2010s"
2016-09-12,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2016-09-30,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2016-10-17,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2016-10-31,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2016-11-07,12018,0,0,0,7,0,0,0,0,"2016","2010s"
2017-10-17,12018,0,0,0,6,0,0,0,0,"2017","2010s"
2014-06-12,12019,0,3,25,19,0,0,0,0,"2014","2010s"
2014-12-04,12019,0,3,25,20,0,0,0,0,"2014","2010s"
2015-04-16,12019,0,3,25,12,0,0,0,0,"2015","2010s"
2015-05-28,12019,0,3,25,1,0,0,0,0,"2015","2010s"
2015-07-02,12019,0,3,25,7,0,0,0,0,"2015","2010s"
2015-08-31,12019,0,3,25,7,0,0,0,0,"2015","2010s"
2015-11-18,12019,0,3,25,8,0,0,0,0,"2015","2010s"
2016-06-14,12019,0,3,25,11,0,0,0,0,"2016","2010s"
2017-11-16,12019,0,3,28,3,0,0,0,0,"2017","2010s"
2014-06-11,12020,0,1,15,6,0,0,0,0,"2014","2010s"
2014-06-19,12020,0,0,0,6,0,0,0,0,"2014","2010s"
2014-07-05,12020,0,0,0,7,0,0,0,0,"2014","2010s"
2014-06-16,12021,0,0,0,6,0,0,0,0,"2014","2010s"
2015-04-13,12021,0,0,0,2,0,0,0,0,"2015","2010s"
2015-04-27,12021,0,0,0,3,0,0,0,0,"2015","2010s"
2015-05-11,12021,0,0,0,6,0,0,0,0,"2015","2010s"
2017-03-20,12021,0,1,15,8,0,0,0,0,"2017","2010s"
2014-06-17,12022,0,4,30,8,0,0,0,0,"2014","2010s"
2014-06-16,12023,0,0,0,3,0,0,0,0,"2014","2010s"
2019-01-15,12023,0,0,0,5,0,0,0,0,"2019","2010s"
2019-02-05,12023,0,0,0,5,0,0,0,0,"2019","2010s"
2019-02-19,12023,0,0,0,2,0,0,0,0,"2019","2010s"
2019-03-19,12023,0,0,0,3,0,0,0,0,"2019","2010s"
2019-03-26,12023,0,0,0,1,0,0,0,0,"2019","2010s"
2019-05-10,12023,0,0,0,3,0,0,0,0,"2019","2010s"
2014-06-17,12024,0,5,45,22,0,0,0,0,"2014","2010s"
2014-07-17,12024,0,5,45,6,0,0,0,0,"2014","2010s"
2014-10-16,12024,0,5,45,10,0,0,0,0,"2014","2010s"
2015-06-18,12024,0,5,45,15,0,0,0,0,"2015","2010s"
2014-06-17,12025,0,2,20,15,0,0,0,0,"2014","2010s"
2014-06-17,12026,0,3,25,0,0,0,0,0,"2014","2010s"
